Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,pose.position.x,pose.position.y,pose.position.z,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.orientation.w
1690899086.7796597,17018,1690899086,779514768,world,3.5738885402679443,3.724660634994507,0.285541296005249,-0.0009004914900287986,-0.018362320959568024,0.0217153187841177,-0.9995952248573303
1690899086.8095503,17019,1690899086,809479557,world,3.5741374492645264,3.7246031761169434,0.28546154499053955,-0.0019387479405850172,-0.0215133149176836,0.021936720237135887,-0.9995259642601013
1690899086.8095536,17020,1690899086,809491334,world,3.574129819869995,3.724663019180298,0.2855254113674164,-0.0015884687891229987,-0.020923402160406113,0.021810634061694145,-0.9995418787002563
1690899086.8095677,17021,1690899086,809504872,world,3.574035406112671,3.724738836288452,0.2855837941169739,-0.0009145041112788022,-0.01902598887681961,0.02150779217481613,-0.9995872378349304
1690899086.8195472,17022,1690899086,819484817,world,3.574178457260132,3.7247538566589355,0.2855824828147888,-0.001427275943569839,-0.0205351822078228,0.02146666683256626,-0.9995576739311218
1690899086.829529,17023,1690899086,829476188,world,3.5740604400634766,3.7248406410217285,0.2856205403804779,-0.00057446543360129,-0.018184170126914978,0.021107247099280357,-0.9996116757392883
1690899086.9595518,17024,1690899086,959484650,world,3.574073553085327,3.724886417388916,0.2856476306915283,-0.00045247687376104295,-0.017900897189974785,0.020837612450122833,-0.9996225833892822
1690899086.95956,17025,1690899086,959496542,world,3.5739457607269287,3.724925994873047,0.28571227192878723,-9.033545211423188e-05,-0.01559375412762165,0.020886879414319992,-0.9996602535247803
1690899086.9595702,17026,1690899086,959509205,world,3.574443817138672,3.724867105484009,0.28557267785072327,-0.0013458582106977701,-0.0224680844694376,0.02110942453145981,-0.9995237588882446
1690899086.9595864,17032,1690899086,959532933,world,3.5746824741363525,3.7249693870544434,0.28546959161758423,-0.0016004493227228522,-0.023110972717404366,0.019536614418029785,-0.9995406866073608
1690899086.9596078,17033,1690899086,959545157,world,3.5747759342193604,3.7249505519866943,0.2854539155960083,-0.0014419229701161385,-0.02285379357635975,0.018698392435908318,-0.9995629787445068
1690899086.9596133,17036,1690899086,959559872,world,3.574901580810547,3.7251381874084473,0.28566762804985046,-0.002823568880558014,-0.024230867624282837,0.01938958838582039,-0.9995144009590149
1690899086.9695232,17037,1690899086,969474849,world,3.5749080181121826,3.725208282470703,0.2857320308685303,-0.0021345701534301043,-0.023434394970536232,0.019201116636395454,-0.9995387196540833
1690899086.9795527,17038,1690899086,979487653,world,3.573760747909546,3.725269079208374,0.2862986624240875,0.002353962743654847,-0.008387201465666294,0.019687296822667122,-0.9997683167457581
1690899086.989551,17039,1690899086,989484662,world,3.5748517513275146,3.7253496646881104,0.28574857115745544,-7.600166281918064e-05,-0.020135223865509033,0.018269415944814682,-0.999630331993103
1690899087.0595498,17040,1690899087,59485821,world,3.5749926567077637,3.725383758544922,0.28575679659843445,-0.00016989395953714848,-0.020958056673407555,0.01819150149822235,-0.9996148943901062
1690899087.0595582,17041,1690899087,59496485,world,3.575160503387451,3.725463628768921,0.2857586145401001,-0.0007283391896635294,-0.022173210978507996,0.01808585412800312,-0.999590277671814
1690899087.05957,17042,1690899087,59511242,world,3.575201988220215,3.7255449295043945,0.2858290374279022,-0.00019713731308002025,-0.021386368200182915,0.01796277053654194,-0.9996098875999451
1690899087.0595741,17046,1690899087,59527757,world,3.575651168823242,3.72591495513916,0.28598901629447937,-0.0008993717492558062,-0.02364121936261654,0.018134497106075287,-0.9995556473731995
1690899087.069607,17047,1690899087,69491169,world,3.5756494998931885,3.72599196434021,0.2859734892845154,-0.0003624066011980176,-0.022844690829515457,0.01778438873589039,-0.9995808005332947
1690899087.0795398,17048,1690899087,79482711,world,3.5757172107696533,3.7260756492614746,0.28598999977111816,-0.0005881811957806349,-0.02314930595457554,0.01755521632730961,-0.9995777606964111
